fold	prob_1	prob_2	prob_3	prob_4	std_1	std_2	std_3	std_4	LakeCode	true_label	true_idx	pred_idx	pred_label	entropy	entropy_norm	aleatoric_entropy	aleatoric_entropy_norm	epistemic_mi	margin_p1_p2	totvar_1	epivar_1	alevar_1	totvar_2	epivar_2	alevar_2	totvar_3	epivar_3	alevar_3	totvar_4	epivar_4	alevar_4	feat_meanTP	feat_meanTN	feat_meanTurb	feat_meanWC	feat_meanCond	feat_thermal_class	feat_bottom_DO_min	feat_surface_DO_min	feat_bottom_pH_min	feat_surface_pH_max	feat_area_m2	feat_SECCIDEPTH	feat_NEWDEPTH	feat_tyyppi_Lv	feat_tyyppi_Kh	feat_tyyppi_Mh	feat_tyyppi_MRh	feat_tyyppi_MVh	feat_tyyppi_Ph	feat_tyyppi_Vh	feat_tyyppi_PoLa	feat_tyyppi_Rh	feat_tyyppi_Rk	feat_tyyppi_Rr	feat_tyyppi_Sh	feat_tyyppi_SVh
1	0,001553712	0,08055789	0,827728987	0,090159379	0,007516076	0,076548167	0,055532042	0,074468106	144441029	3	2	2	3	0,586393237	0,422993308	0,977105379	0,704832542	-0,390712142	0,73756963	0,014859379	5,64914E-05	0,014802888	0,159271315	0,005859621	0,153411686	0,241105258	0,003083808	0,238021448	0,155020848	0,005545499	0,149475351	25,5	437,5	3,275	88,25	1,575	1	6,3	8,3	6,3	6,8	297748,9081	1,091	5,355	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,00277039	0,129277617	0,806976795	0,060975123	0,010691731	0,092445515	0,062068243	0,066452324	144491004	3	2	2	3	0,624419034	0,450423122	1,009647489	0,728306712	-0,385228455	0,677699208	0,023310546	0,000114313	0,023196233	0,200105652	0,008546173	0,191559479	0,246538967	0,003852467	0,242686495	0,120873556	0,004415911	0,116457641	25,60203086	655	3,493698457	95,70471252	4,513048638	2,978966439	2,429038889	7,685166667	6,413555556	6,920083333	1193173,034	0,575	1,1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,004790103	0,242681593	0,706575692	0,045952562	0,018981321	0,118134163	0,088092044	0,059749633	144521002	3	2	2	3	0,75617522	0,54546512	1,037289023	0,748245865	-0,281113803	0,463894099	0,034367796	0,000360291	0,034007505	0,24151358	0,013955681	0,227557898	0,247336656	0,007760209	0,239576444	0,096409202	0,003570019	0,092839181	25	623,3333333	2,183333333	212,5	2,411666667	3	0,11	7,1	6,1	6,5	3102859,857	0,742	11,321	0	0	0	0	0	0	0	0	1	0	0	0	0
1	0,002265044	0,105549976	0,818520486	0,073664561	0,010068859	0,082400039	0,05668819	0,065876417	144651004	3	2	2	3	0,607179761	0,437987615	1,002825141	0,723385429	-0,39564538	0,712970495	0,020268086	0,000101382	0,020166704	0,182042941	0,006789767	0,175253168	0,24399972	0,003213551	0,240786165	0,136112809	0,004339702	0,131773114	35	550	1,55	160	2,3	3	0,5	7,1	6,3	6,5	1123077,694	1,025	5	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,008324849	0,40231216	0,57774806	0,011614944	0,018485451	0,094835572	0,088860437	0,02030153	144911001	2	1	2	3	0,774892271	0,558966618	0,933608711	0,673456329	-0,15871644	0,175435901	0,049353898	0,000341712	0,049012184	0,24664098	0,008993786	0,237647191	0,229273796	0,007896177	0,221377611	0,032792408	0,000412152	0,032380257	43	760	5,02	158,3333333	3,216	1	5,4	7,8	6,52	6,82	12663711,27	0,779	4,264	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,009702149	0,418558687	0,562952697	0,008786499	0,019875176	0,09122248	0,087955721	0,016936855	144931001	2	1	2	3	0,77456212	0,558728465	0,925838351	0,667851199	-0,151276231	0,14439401	0,055468325	0,000395023	0,055073302	0,245208949	0,008321541	0,23688741	0,225864485	0,007736209	0,218128279	0,026456647	0,000286857	0,02616979	40,25	763,3333333	4,016666667	175	2,901666667	2,955409797	2,204511111	7,5	6,385222222	6,58	10267670,43	0,794	2,535	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,002035578	0,095311731	0,768573642	0,134079009	0,01082745	0,10524153	0,061438166	0,10914968	145121002	3	2	2	3	0,708365917	0,510977998	1,04050529	0,750565911	-0,332139373	0,634494662	0,018154602	0,000117234	0,018037369	0,171088517	0,011075779	0,160012737	0,249869391	0,003774648	0,246094748	0,187990278	0,011913653	0,176076621	18	482,8571429	1,383333333	116	3,166666667	3	1,5	7,1	6,2	6,8	8300508,429	1,415	23,098	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,006910453	0,3159886	0,645717382	0,031383615	0,039035637	0,142691821	0,108073153	0,078621604	145121009	3	2	2	3	0,789477885	0,569487915	1,011034012	0,729306878	-0,221556127	0,329728782	0,048280552	0,001523781	0,04675677	0,249094754	0,020360954	0,228733808	0,237355858	0,011679807	0,225676045	0,083263732	0,006181356	0,077082373	25,41890972	630	2,5	140	2,8	2	8,3	9,2	6,3	6,4	2061124,947	0,9	5,5	1	0	0	0	0	0	0	0	0	0	0	0	0
1	0,006873418	0,319870591	0,645108521	0,028147502	0,037660297	0,139567226	0,110516056	0,070812352	145211001	3	2	2	3	0,782100856	0,564166513	1,000814795	0,721935271	-0,218713939	0,32523793	0,047591511	0,001418298	0,046173215	0,249421045	0,01947901	0,229942039	0,238108248	0,012213799	0,225894451	0,076118052	0,005014389	0,071103662	25,39190509	620	2,7	150	2,8	2	7,3	8,6	6,1	6,3	2730749,267	0,8	7	1	0	0	0	0	0	0	0	0	0	0	0	0
1	0,001239273	0,056374971	0,805020928	0,13736479	0,007731277	0,085203543	0,067389086	0,108860672	145221001	3	2	2	3	0,617697418	0,445574501	0,968770504	0,698820201	-0,351073086	0,667656124	0,012513199	5,97727E-05	0,012453427	0,132355988	0,007259643	0,125096351	0,245602459	0,004541289	0,241061166	0,19430612	0,011850646	0,18245548	18	535	1,25	110	3,05	1	7,7	7,9	6,4	6,7	8559874,883	1,175	7,125	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,000755648	0,031895347	0,715595901	0,251753062	0,006145394	0,068915196	0,078145653	0,125219285	145531001	3	2	2	3	0,702031851	0,506408935	0,936075091	0,675235446	-0,234043241	0,463842839	0,008305402	3,77659E-05	0,008267635	0,090401873	0,004749305	0,085652567	0,249982461	0,006106744	0,243875712	0,239041939	0,015679868	0,223362073	19,5	670	1,283333333	126,6666667	2,766666667	3	3,9	8,8	6,5	6,5	5734486,035	1,229	17,214	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,046867166	0,716482162	0,23618643	0,000464332	0,087734796	0,06652651	0,063592009	0,004472022	146611001	1	0	1	2	0,726722896	0,524219759	0,836576402	0,603462313	-0,109853506	0,480295718	0,156001195	0,007697395	0,148303807	0,221356273	0,004425777	0,216930494	0,115929358	0,004043943	0,111885414	0,003491798	1,9999E-05	0,003471799	56,875	1007,777778	3,5168	191,6666667	3,298333333	3	0,76	5,2	5,8	6,68	3687337,563	0,736	7,243	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,001967593	0,098280996	0,779993236	0,119758256	0,010574456	0,096789658	0,065640569	0,09264569	146621001	3	2	2	3	0,688229978	0,496452988	1,035733938	0,747124108	-0,34750396	0,660234988	0,017676085	0,000111819	0,017564267	0,173376098	0,009368238	0,164007857	0,249156818	0,004308685	0,244848132	0,176976487	0,008583223	0,168393269	28	515	1,7	215	2,15	3	1,6	8,2	5,4	6,3	1132372,035	0,933	9,633	0	0	0	0	0	0	0	0	1	0	0	0	0
1	0,001022141	0,051989447	0,820672095	0,126316369	0,00517366	0,057503328	0,05446789	0,081199192	146641014	3	2	2	3	0,584291279	0,421477066	0,948392928	0,684120887	-0,364101648	0,694355726	0,01041136	2,67668E-05	0,010384593	0,121627249	0,003306633	0,118320614	0,239974573	0,002966751	0,237007827	0,186315522	0,006593308	0,17972222	25,17081404	400	2,3	100	1,7	1	4,1	8,1	6,2	6,5	1197171,716	1,271	6	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,004917122	0,226008296	0,738808095	0,030266488	0,013686533	0,117006108	0,0949945	0,039958011	146721001	2	1	2	3	0,691763818	0,499002115	0,996900022	0,719111359	-0,305136204	0,512799799	0,034894306	0,000187321	0,034706984	0,239978641	0,013690429	0,226288214	0,249798447	0,009023955	0,240774497	0,072000585	0,001596643	0,070403941	45	645	2,54	225	2,334	1	3,5	6,6	6,38	6,46	4778844,136	0,758	6,329	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,002225762	0,102754086	0,818630576	0,076389641	0,011455893	0,089900486	0,060669083	0,076657996	146731013	2	1	2	3	0,607695997	0,43836	1,00121069	0,722220848	-0,393514693	0,71587646	0,020305732	0,000131237	0,020174494	0,180226535	0,008082097	0,172144443	0,244590029	0,003680737	0,240909293	0,141007304	0,005876448	0,135130852	32	626,6666667	1,671666667	212,5	2,463333333	3	0,1	6,3	5,76	5,84	1945487,373	0,779	6,227	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,022706768	0,640617251	0,334924519	0,001751474	0,043690264	0,053154085	0,060734797	0,005706863	146741014	2	1	1	2	0,748703241	0,540075227	0,833424747	0,601188875	-0,084721506	0,305692732	0,099428952	0,001908839	0,097520113	0,214481056	0,002825357	0,211655706	0,155309394	0,003688716	0,151620671	0,007235575	3,25683E-05	0,007203006	43	753,3333333	6,4	130	2,2	2,963860436	2,575888889	8,2	6,395561111	6,7	1093712,026	0,8	2	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,000742036	0,037732884	0,759988904	0,201536089	0,004140746	0,049819324	0,067644544	0,100412831	146741016	3	2	2	3	0,660404205	0,476380936	0,94544363	0,681993418	-0,285039425	0,558452845	0,007723109	1,71458E-05	0,007705964	0,096629366	0,002481965	0,094147399	0,248164296	0,004575784	0,243588507	0,224717572	0,010082737	0,214634836	27,5	506,6666667	1,766666667	183,3333333	1,933333333	2	8,7	7,4	6	6,2	2826947,533	0,775	4,75	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,000469041	0,020301316	0,696748614	0,282481074	0,003326745	0,045938939	0,082218535	0,113333568	146821004	4	3	2	3	0,691563964	0,498857951	0,889282703	0,641481873	-0,19771874	0,41426754	0,005303859	1,10672E-05	0,005292791	0,065879852	0,002110386	0,063769467	0,249976888	0,006759888	0,243217006	0,244897634	0,012844498	0,232053131	17	490	1,3	150	2,2	1	7,8	8,5	6,3	6,3	1239329,557	0,8	3,5	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,001891465	0,079527415	0,780569077	0,138012037	0,019837311	0,160535678	0,092455722	0,161847115	147111001	4	3	2	3	0,679889083	0,490436304	0,991129041	0,714948476	-0,311239958	0,642557025	0,019942805	0,000393519	0,019549286	0,170730338	0,025771705	0,14495863	0,249864191	0,00854806	0,241316125	0,198400378	0,026194487	0,172205895	10,80194444	381,212963	0,920083333	30,01041667	4,557407407	3	6,8	8,2	6,66	7,3	190275969,1	3,363	40,055	0	0	0	0	0	0	0	0	0	0	0	0	1
1	0,024204642	0,663017631	0,311167002	0,0016107	0,047643896	0,055621561	0,06093435	0,007276363	147121001	2	1	1	2	0,736162961	0,531029326	0,822140038	0,593048678	-0,085977077	0,351850629	0,10278172	0,002269941	0,100511782	0,211190432	0,003093758	0,208096668	0,147156492	0,003712995	0,143443495	0,007326999	5,29455E-05	0,007274053	26,38194444	591,5526141	2,862033596	66,09027778	4,432554576	3	2	4,6	6,3	7,3	4927483,444	2,339	14,582	0	0	0	0	0	0	1	0	0	0	0	0	0
1	6,38612E-06	0,000109062	0,208206236	0,791678369	0,000523371	0,002581552	0,086308852	0,087906487	147181086	4	3	3	4	0,512730241	0,369856688	0,467900217	0,337518661	0,044830024	0,583472133	0,000228216	2,73917E-07	0,000227942	0,001704353	6,66441E-06	0,001697689	0,151338205	0,007449218	0,14388898	0,152550325	0,00772755	0,144822776	6	292,5	0,53	60	2,55	3	5,8	8,4	6,4	7	1535069,74	2,943	17,914	0	0	0	0	0	1	0	0	0	0	0	0	0
1	5,64451E-05	0,001025998	0,360765696	0,638151824	0,00456952	0,032548353	0,121822998	0,145660624	147211001	4	3	3	4	0,662067831	0,477580988	0,626206636	0,451712604	0,035861194	0,277386129	0,002175332	2,08805E-05	0,002154452	0,016812766	0,001059395	0,01575337	0,202204674	0,014840843	0,187363833	0,21026513	0,021217017	0,189048111	6,3	320	0,83	40	4	3	6,4	8,8	6,5	7,1	76352166,09	4,08	38,9	0	0	0	0	0	0	0	0	0	0	0	0	1
1	0,001833896	0,081157528	0,740825832	0,176182762	0,010541333	0,105697304	0,057266362	0,116659679	147241001	3	2	2	3	0,743506551	0,536326607	1,042899013	0,752292617	-0,299392462	0,564643085	0,016763853	0,00011112	0,016652733	0,157902002	0,011171919	0,14673008	0,24981676	0,003279436	0,246537328	0,209983096	0,01360948	0,196373612	16,5	447,5	1,4	65	3,35	3	0,6	8,2	6,5	7	11013531,07	1,767	22,35	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,002927217	0,159331307	0,777660847	0,060080647	0,011112834	0,106110193	0,07187283	0,066037208	147251002	4	3	2	3	0,674236596	0,486358896	1,023625016	0,738389367	-0,349388421	0,618329525	0,023844909	0,000123495	0,023721414	0,216499329	0,011259372	0,205239952	0,249462038	0,005165704	0,244296327	0,117063858	0,004360913	0,112702943	22	600	2,5	70	5,1	3	0,2	8,4	6,8	7,3	504717,8046	1,6	7,25	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,001276321	0,058071643	0,828388631	0,112263359	0,006858462	0,057610799	0,054626692	0,081781328	147251013	4	3	2	3	0,575254261	0,414958235	0,957094729	0,69039791	-0,381840467	0,71612525	0,012877945	4,70385E-05	0,012830907	0,130438402	0,003319004	0,127119392	0,23905839	0,002984075	0,236074314	0,176084742	0,006688186	0,169396549	25,07785031	570	2	180	2,6	1	6,4	6,4	6,6	6,6	1027265,643	1,1	5,1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,000810563	0,042654172	0,794825554	0,161709696	0,00456743	0,048262749	0,06163818	0,090276644	147281015	4	3	2	3	0,617472768	0,44541245	0,943367898	0,680496094	-0,325895131	0,633115888	0,008514905	2,08614E-05	0,008494044	0,104825668	0,002329293	0,102496378	0,243980289	0,003799265	0,240181029	0,20791015	0,008149873	0,199760273	24,93759954	470	1,2	160	2,3	2	0,2	7,3	6,2	6,2	938342,6095	0,95	6,65	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,000584917	0,025550973	0,731291592	0,242572516	0,004902695	0,057454616	0,078852057	0,118123688	147321001	3	2	2	3	0,670497179	0,483661478	0,908305287	0,655203767	-0,237808108	0,488719076	0,006648202	2,40364E-05	0,006624166	0,078223333	0,003301033	0,074922301	0,249665931	0,006217647	0,243448287	0,237788275	0,013953206	0,223835066	13	455	1,65	70	3,55	1	5,1	8,2	6,8	7,1	10005758,55	2,325	12,15	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,005360865	0,244272053	0,708377719	0,041989468	0,025263334	0,168626964	0,111139558	0,112342134	147411001	4	3	2	3	0,749678493	0,540778722	1,005445719	0,725275776	-0,255767226	0,464105666	0,038651206	0,000638236	0,03801297	0,242687955	0,028435053	0,214252904	0,244673505	0,012352001	0,232321501	0,104244977	0,012620755	0,091624223	13,92	437,6666667	1,593333333	45	3,823333333	2,960784314	0,21	8	6,4	7,11	110541040,8	2,071	16,693	0	0	0	0	0	0	0	0	0	0	0	1	0
1	0,03719629	0,69727391	0,264874816	0,000654958	0,061494786	0,055067502	0,056680288	0,003822517	147481002	3	2	1	2	0,730541348	0,52697419	0,831180036	0,599569658	-0,100638688	0,432399094	0,135205835	0,003781609	0,131424233	0,215270817	0,00303243	0,212238386	0,126576155	0,003212655	0,123363495	0,003758378	1,46116E-05	0,003743767	51,3	824,5833333	5,15	95,04831516	3,633333333	2	0	6,6	6,3	6,7	2260435,216	0,731	4,288	0	0	0	1	0	0	0	0	0	0	0	0	0
1	4,44387E-05	0,00107396	0,369290441	0,629591107	0,000945375	0,007817579	0,090199232	0,095226951	147641005	4	3	3	4	0,666966259	0,481114457	0,619434237	0,446827351	0,047532022	0,260300666	0,000817542	8,93734E-07	0,000816648	0,007706071	6,11145E-05	0,007644956	0,202772602	0,008135901	0,194636703	0,206430063	0,009068171	0,197361887	10	400	1,4	100	2,1	3	6,3	8,4	5,96	6,44	1293784,362	1,775	22,95	0	0	0	0	0	1	0	0	0	0	0	0	0
1	0,000662859	0,02726206	0,665447474	0,306627631	0,006724804	0,076466389	0,072264262	0,126299351	147841002	4	3	2	3	0,736561298	0,531316666	0,927062452	0,668734201	-0,190501153	0,358819842	0,007812498	4,5223E-05	0,007767275	0,086127847	0,005847108	0,080280736	0,247735396	0,005222124	0,242513269	0,246922597	0,015951525	0,230971068	23,53163551	320	0,86	30	7,5	3	4,6	9,4	6,9	7,6	1551244,89	3,775	16,075	0	0	0	0	0	0	1	0	0	0	0	0	0
1	0,014619795	0,528571129	0,449527264	0,007281829	0,034189522	0,076331154	0,079186991	0,021082293	147921001	3	2	1	2	0,794046819	0,572783704	0,90684402	0,654149685	-0,112797201	0,079043865	0,073938981	0,001168923	0,072770059	0,232917786	0,005826445	0,227091342	0,194082871	0,006270579	0,187812299	0,024721798	0,000444463	0,024277335	29	770	2,6	180	4,8	3	0,2	8	6,3	6,52	1783085,444	1,167	12	0	0	0	0	0	0	0	0	1	0	0	0	0
1	0,00821954	0,393336684	0,580513418	0,017930405	0,018950457	0,099163368	0,08507406	0,032827929	148121001	3	2	2	3	0,794292867	0,57296119	0,965625942	0,696551879	-0,171333075	0,187176734	0,048660427	0,00035912	0,048301309	0,24792552	0,009833373	0,238092154	0,228706285	0,007237596	0,221468687	0,046677154	0,001077673	0,045599479	16,75	440	2,725	55	5,45	3	0,2	8,7	6,2	7,1	3741443,17	1,814	8,286	0	0	0	0	0	0	1	0	0	0	0	0	0
1	0,001600528	0,077122375	0,782523513	0,138753638	0,007728416	0,085277945	0,055384915	0,095731951	148311001	3	2	2	3	0,673864067	0,486090174	1,018021822	0,734347517	-0,344157755	0,64376986	0,014742661	5,97284E-05	0,014682933	0,152948365	0,007272328	0,145676032	0,248429179	0,003067489	0,245361686	0,190917358	0,009164606	0,181752756	14,55	473	1,536727273	31,72348485	4,859545455	3	3,6	7,4	6,4	7,3	23051647,24	2,999	20,503	0	0	0	0	0	0	1	0	0	0	0	0	0
1	7,8348E-05	0,001523488	0,398378491	0,600019693	0,004731553	0,037195224	0,120117448	0,147156268	148511001	4	3	3	4	0,683757663	0,493226895	0,657824993	0,474520428	0,02593267	0,201641202	0,002494785	2,23876E-05	0,002472397	0,020290008	0,001383485	0,018906523	0,210622638	0,014428201	0,19619444	0,219298989	0,021654965	0,197644025	4	285	0,615	10	4,75	3	6,9	9,1	6,7	7,3	89147996,64	3,175	31	0	0	0	0	0	0	0	0	0	0	0	0	1
1	2,32991E-05	0,000434635	0,298746943	0,700795114	0,000815266	0,005737017	0,092352293	0,096072033	148631001	4	3	3	4	0,613707185	0,442696156	0,556607723	0,401507601	0,057099462	0,402048171	0,000545644	6,64658E-07	0,00054498	0,004531221	3,29134E-05	0,004498308	0,182708025	0,008528946	0,174179077	0,1853268	0,009229835	0,176096961	6,75	296,6666667	0,77	18,75	4,125	2	6	8,1	6,8	7	3921232,437	3,943	8,743	0	0	0	0	0	0	1	0	0	0	0	0	0
1	0,000121136	0,003869666	0,490104347	0,505904794	0,002816706	0,0337735	0,109310798	0,134027064	149141001	4	3	3	4	0,716825366	0,5170802	0,730984926	0,527294164	-0,01415956	0,015800446	0,002297939	7,93383E-06	0,002290005	0,027095407	0,001140649	0,025954759	0,229232207	0,01194885	0,217283353	0,237018853	0,017963253	0,219055608	6,5	355	1,65	30	4,25	1	6,4	8,6	6,7	7,14	5386257,435	3,467	9,367	1	0	0	0	0	0	0	0	0	0	0	0	0
1	0,000129253	0,004228194	0,502540231	0,493102282	0,00174374	0,017760126	0,084022485	0,096404403	149161014	4	3	2	3	0,718698561	0,518431425	0,737757742	0,532179718	-0,019059181	0,009437948	0,001886109	3,04063E-06	0,001883069	0,020941654	0,000315422	0,020626232	0,231832519	0,007059778	0,224772736	0,237568378	0,00929381	0,228274569	9	580	1,1	40	4,1	2	6	8,4	6,8	7,2	1262823,271	1,4	6,2	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,003815552	0,183286607	0,77096045	0,041937381	0,011923336	0,098673329	0,074818671	0,047087494	149181001	2	1	2	3	0,665779173	0,480258156	1,012444139	0,730324069	-0,346664965	0,587673843	0,029258633	0,000142166	0,029116467	0,22729966	0,009736425	0,217563242	0,249623433	0,005597834	0,244025603	0,0908719	0,002217232	0,088654667	21,25	685	1,875	107,5	5	2	0,2	6	6,22	7,06	786026,0836	1,522	6,078	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,000311594	0,013195614	0,637642801	0,348850042	0,002511507	0,032866687	0,082723305	0,104871906	149221001	4	3	2	3	0,713927865	0,514990095	0,846632242	0,610716069	-0,132704377	0,288792759	0,00369123	6,30767E-06	0,003684923	0,04694625	0,001080219	0,045866031	0,248037785	0,006843145	0,241194636	0,249922737	0,010998117	0,238924623	7,522222222	345	0,674722222	30,9537037	4,726851852	2,931034483	0,4	7,8	6,3	7,3	24973326,45	3,347	9,207	0	0	0	0	0	0	1	0	0	0	0	0	0
1	1,8551E-05	0,000348629	0,281969637	0,717663229	0,000735881	0,005069583	0,090372235	0,093544625	149241001	4	3	3	4	0,59802711	0,431385373	0,540635169	0,389985838	0,057391942	0,435693592	0,000455299	5,41521E-07	0,000454758	0,003779925	2,57007E-05	0,003754225	0,177166656	0,008167141	0,168999508	0,179442301	0,008750597	0,170691699	4,9	360	0,735	26,25	4,025	3	5,3	8,6	6,7	7,1	5154959,648	3,183	16,714	0	0	0	0	0	0	1	0	0	0	0	0	0
1	5,19345E-06	7,8964E-05	0,190799609	0,809116244	0,000407974	0,002817365	0,087022237	0,088566259	149261002	3	2	3	4	0,488255799	0,35220211	0,449245512	0,324062137	0,039010286	0,61831665	0,000210147	1,66442E-07	0,000209981	0,001498902	7,93755E-06	0,001490965	0,144522876	0,007572869	0,136950001	0,145631492	0,007843982	0,137787506	8,675	387,5	1,625	47,5	3,7625	3	9,3	7,6	6,82	7	1552623,979	2,633	3,217	0	0	1	0	0	0	0	0	0	0	0	0	0
1	1,77849E-05	0,00034804	0,28469637	0,714937866	0,000595778	0,004038794	0,087555543	0,090031907	149261017	4	3	3	4	0,600543499	0,433200564	0,542339146	0,391214998	0,058204353	0,430241495	0,000411623	3,54952E-07	0,000411268	0,003441169	1,63119E-05	0,003424858	0,178027838	0,007665973	0,170361862	0,180086553	0,008105744	0,171980813	6	380	0,935	60	3,2	3	4,3	7,9	6,13	6,85	1838906,894	2,725	14,575	0	0	0	0	0	1	0	0	0	0	0	0	0
1	0,00031909	0,01602068	0,700977564	0,282682687	0,002249447	0,030079933	0,074163146	0,094267346	149261024	4	3	2	3	0,674988985	0,486901631	0,862267315	0,62199439	-0,18727833	0,418294877	0,003710952	5,06001E-06	0,003705892	0,052070979	0,000904802	0,051166177	0,249899492	0,005500172	0,244399324	0,245258212	0,008886333	0,236371875	16	562,5	2,516666667	96,66666667	3,091666667	2,953240175	2,244133333	7,2	6,395361111	6,8	2851234,378	1,39	2,209	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0,000706665	0,03710084	0,784767926	0,177424595	0,004360236	0,046811074	0,065566063	0,095066629	149341005	3	2	2	3	0,624347627	0,450371613	0,931854606	0,672191009	-0,307506979	0,607343316	0,007654004	1,90117E-05	0,007634992	0,095669784	0,002191277	0,093478508	0,245110616	0,004298908	0,240811706	0,215852961	0,009037664	0,206815302	20,5	515	2,25	215	3,45	3	0,2	8	6,2	6,8	2104059,454	1,475	9,375	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,001332505	0,062879711	0,820798159	0,114989638	0,008054689	0,071997181	0,056956328	0,088987164	149361003	2	1	2	3	0,593583047	0,428179659	0,969199061	0,69912934	-0,375616014	0,70580852	0,013495588	6,4878E-05	0,01343071	0,13739267	0,005183594	0,132209077	0,241935402	0,003244023	0,238691375	0,178221196	0,007918715	0,17030248	25,66666667	591,6666667	2,31	189	3	2,977995277	2,69365	5,5	6,384538889	6,6	1396263,801	0,828	1,755	0	0	0	1	0	0	0	0	0	0	0	0	0
1	0,000200049	0,007139675	0,541523695	0,451136589	0,002156241	0,025796026	0,084431358	0,102623329	149371001	3	2	2	3	0,728240252	0,5253143	0,781383216	0,563648846	-0,053142965	0,090387106	0,002685523	4,64938E-06	0,002680873	0,030778557	0,000665435	0,030113121	0,237470195	0,007128654	0,230341539	0,244000897	0,010531547	0,233469352	15	405	1,45	65	3,8	3	2	8,6	6,1	7	11202936,51	3,038	14,344	0	1	0	0	0	0	0	0	0	0	0	0	0
1	0,00074213	0,036761843	0,781381965	0,181114033	0,004305609	0,044978566	0,062685557	0,089395486	149371011	3	2	2	3	0,628999591	0,453727295	0,935158432	0,674574216	-0,306158841	0,600267947	0,007867784	1,85383E-05	0,007849246	0,094424412	0,002023072	0,092401341	0,245405704	0,003929479	0,241476223	0,217136785	0,007991553	0,209145233	25	605	2,55	140	3,85	2,991076246	2,664377778	8	6,401072222	6,6	3333575,563	1,42	2,68	0	0	0	1	0	0	0	0	0	0	0	0	0
