LakeCode	actual	XG	XG1	XG2	XG3	XG4	RF	RF1	RF2	RF3	RF4	SVM	SVM1	SVM2	SVM3	SVM4	ANN	ANN1	ANN2	ANN3	ANN4	TAB	TAB1	TAB2	TAB3	TAB4	BNN	BNN1	BNN2	BNN3	BNN4	fold
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
																																5
