LakeCode	meanTP	minmaxTP	maxTP	meanTN	minmaxTN	maxTN	meanTurb	minmaxTurb	maxTurb	meanWC	minmaxWC	maxWC	meanCond	minmaxCond	maxCond	meanWT	minmaxWT	maxWT	surface_mean_WT	bottom_mean_WT	deltaT	abs_deltaT	thermal_class	n_surface	n_bottom	bottom_DO_mean	bottom_DO_min	surface_DO_mean	surface_DO_min	bottom_pH_min	bottom_pH_mean	bottom_pH_max	surface_pH_min	surface_pH_mean	surface_pH_max	expert	area_m2	SECCIDEPTH	NEWDEPTH	CoordYKJ_East	tyyppi_Lv	tyyppi_Kh	tyyppi_Mh	tyyppi_MRh	tyyppi_MVh	tyyppi_Ph	tyyppi_Vh	tyyppi_PoLa	tyyppi_Rh	tyyppi_Rk	tyyppi_Rr	tyyppi_Sh	tyyppi_SVh	minmaxTCond	ecologystatus
599911003	20.0	20.0	20.0	345.0	360.0	360.0	1.2999999999999998	1.4	1.4	135.0	150.0	150.0	1.7000000000000002	1.8	1.8	15.066666666666668	19.5	19.5	15.066666666666668	8.133333333333333	6.933333333333335	6.933333333333335	3.0	3.0	3.0	7.333333333333333	4.4	8.4	7.5	6.0	6.0	6.0	6.2	6.35	6.5	0.0	1219741.439	1.05	13.15	3610281.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.8	3
599931001	7.5	7.5	7.5	250.0	260.0	260.0	0.755	0.77	0.77	75.0	80.0	80.0	1.6499999999999997	1.7	1.7	14.033333333333331	18.5	18.5	14.033333333333331	8.333333333333334	5.699999999999999	5.699999999999999	3.0	3.0	3.0	8.0	4.9	9.333333333333334	8.0	6.1	6.199999999999999	6.3	6.6	6.650000000000001	6.7	0.0	5732448.25	1.806	14.325	3613585.6666666665	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	3
599941008	20.0	20.0	20.0	330.0	330.0	330.0	0.87	0.99	0.99	120.0	120.0	120.0	1.5	1.5	1.5	14.833333333333334	19.1	19.1	14.833333333333334	8.733333333333334	6.1	6.1	3.0	3.0	3.0	6.333333333333333	3.3	8.333333333333334	7.6	5.7	5.85	6.0	6.2	6.2	6.2	0.0	1423089.223	1.481	10.412	3620930.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	4
600121032	29.33333333333333	30.666666666666668	35.0	710.0	806.6666666666666	860.0	4.15	5.966666666666666	6.8	220.0	246.66666666666663	300.0	2.816666666666667	3.1	3.2	17.583333333333332	18.6	21.0	17.583333333333332	12.546966590149053	6.278208799845506	6.10910046580278	2.9510582009575135	6.0	6.11902777777778	5.593773864393805	2.299816666666666	8.1	7.4	6.363561111111113	6.464930291005288	6.564705555555554	6.2	6.300000000000001	6.4	0.0	1150734.202	0.718	1.827	3449680.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	3
600131028	25.42957401471985	27.584731481481473	30.25444444444444	900.0	990.0	990.0	3.397637419659817	4.096250925925926	4.684166666666667	245.0	260.0	260.0	4.57	4.9	5.1	19.35	20.55	22.7	19.35	13.390507833922175	6.216652492062653	6.062197330463244	2.953285149819816	4.0	3.845952380952381	5.37073413776744	2.700850000000001	7.45	7.2	6.400422222222235	6.486478858024691	6.566199999999985	6.8	6.85	6.9	0.0	1093988.595	0.533	1.25	3460395.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9	2
600251002	43.833333333333336	49.66666666666666	62.0	736.6666666666666	820.0	950.0	6.683333333333334	8.733333333333333	10.0	153.33333333333334	173.33333333333334	200.0	2.9	2.966666666666667	3.1	18.766666666666666	20.73333333333333	22.4	18.766666666666666	12.88481408332553	6.238324862843777	6.077289150120387	2.9617958915819944	6.0	6.780706349206347	5.5648103112809215	1.7789000000000001	8.5	7.2	6.379511111111116	6.471695277777777	6.563344444444441	6.5	6.55	6.6	0.0	1360339.924	0.712	1.511	3465800.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.966666666666667	3
600261007	80.33333333333334	85.0	97.0	1143.3333333333333	1233.3333333333333	1400.0	13.56	14.78	27.0	247.5	247.5	270.0	3.4733333333333336	3.54	3.8	19.656666666666663	20.36	24.8	18.55	12.957086180198807	6.261876107517674	6.110951353506348	2.955676695392677	8.0	6.65665012025012	5.562461352946129	1.5425333333333329	7.975	7.0	6.363261111111118	6.4669886243386205	6.580727777777775	6.5	6.533333333333334	6.6	0.0	1094673.638	0.569	2.15	3467100.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54	1
600261010	24.0	26.0	26.0	490.0	520.0	520.0	2.5	3.5	3.5	80.0	90.0	90.0	1.9	2.3	2.3	16.466666666666665	17.9	17.9	16.466666666666665	10.80631047301897	6.312240481710202	6.267256729105261	2.9722788763777133	3.0	3.151203703703705	5.885613156753833	2.6949166666666664	8.966666666666667	8.5	6.397983333333333	6.474333703703709	6.53926666666666	6.3	6.5	6.6	0.0	1100028.877	1.367	2.333	3477000.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	3
600321015	24.652013695987666	27.160814814814795	29.59666666666667	445.0	500.0	500.0	3.160939514403292	3.925862037037037	4.517166666666668	122.5	135.0	135.0	2.975	3.05	3.1	20.425	21.1	23.8	20.425	14.510501159396846	6.155945745786118	5.979112291400137	2.949390698435075	4.0	4.181759259259259	5.598585815898063	2.5999666666666674	8.15	7.9	6.411966666666675	6.490019598765437	6.576044444444431	7.1	7.099999999999999	7.1	0.0	753427.3944	0.86	1.02	3494421.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05	4
600371001	27.0	27.0	27.0	615.0	690.0	690.0	2.6	3.1	3.1	180.0	180.0	180.0	1.9	2.0	2.0	16.2	16.9	16.9	16.2	10.545753150298376	6.306813570994191	6.219152494784277	2.9703852855578807	2.0	1.8558333333333337	5.68097794202348	2.9882666666666675	8.7	8.7	6.379366666666666	6.4587500264550295	6.512144444444442	6.0	6.15	6.3	0.0	637392.6035	0.9	0.967	3489200.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3
600411004	20.0	20.0	20.0	485.0	600.0	600.0	2.7000000000000006	3.1	3.1	145.0	160.0	160.0	2.6	2.8	2.8	14.9	15.3	15.3	14.9	9.398307407407428	6.275892863496673	6.20669487130007	2.8637248102139368	2.0	1.8808333333333338	5.880336448810812	2.934705555555557	8.6	8.1	6.3993388888888925	6.477008941169066	6.552127777777768	6.6	6.650000000000001	6.7	0.0	2705971.762	1.0	2.55	3503194.6666666665	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	4
600431005	62.0	80.0	80.0	780.0	870.0	870.0	3.4567666501322756	4.120838888888893	4.923388888888889	95.88234308862438	100.61250000000003	109.64722222222218	4.4713798031238285	4.628795555555553	4.798061111111112	17.717211647481403	19.05594074074074	20.576444444444448	17.677585329620417	11.378812011070368	6.315701262306657	6.253620712596175	2.9299902752466256	4.14473544973545	5.760392328042328	5.326384082423475	2.168538888888889	8.426952194322089	7.301444444444445	6.413972222222234	6.491879320987656	6.568877777777765	6.763227777777772	6.8434435185185185	6.922955555555565	1.0	1444653.306	0.55	0.7	3501942.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.631724999999997	2
600431006	67.0	76.0	76.0	950.0	980.0	980.0	3.5698237654320972	4.238788888888893	5.05127777777778	94.9279231150794	101.75109259259257	113.00277777777778	4.5291606738683114	4.625053888888887	4.786561111111111	17.698819015285103	19.08830277777778	20.3872777777778	17.646656429183952	12.675376239182278	6.28833344576821	6.162782369447279	2.969015169120199	4.530925925925925	6.29059338624339	5.499613644362386	2.161588888888889	8.47058304091681	7.388277777777776	6.412233333333345	6.490382407407409	6.568433333333322	6.773077777777771	6.8451714506172845	6.918288888888904	0.0	2747383.302	0.4	0.9	3503399.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.625368518518518	2
600431009	95.5	100.0	100.0	532.8512217173011	587.5774603174602	637.766666666667	3.500813323963843	4.089233333333338	4.978611111111115	94.34262490814233	101.3857222222222	112.01666666666667	4.511548173868309	4.633406666666665	4.972422222222225	17.700373742299906	19.16265925925926	20.48366666666667	17.667652327665436	12.731312041803552	6.289802962856655	6.1645323368439415	2.9709429663642903	5.0364604899931	6.726204365079368	5.514893292321094	2.0626555555555557	8.484750692965436	7.292333333333337	6.409661111111125	6.488727314814817	6.564538888888874	6.7745555555555494	6.846311574074074	6.919872222222237	0.0	1809939.626	0.25	0.85	3497608.8	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.632711111111109	1
600461001	47.02777777777778	57.66666666666666	74.0	937.5	1060.0	1200.0	11.133333333333333	21.46666666666667	50.0	175.83333333333334	216.66666666666663	270.0	2.3000000000000003	2.566666666666667	2.7	17.483333333333334	22.03333333333333	24.0	17.22	11.950586377408891	6.261367543411748	6.141246805873562	2.92257650390497	10.0	8.19627314814815	5.823238514524826	1.698744444444445	8.52	6.7	6.362472222222226	6.464975304232803	6.588972222222219	6.5	6.6	6.7	0.0	1237701.41	0.767	1.86	3509570.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.566666666666667	1
600511006	20.166666666666664	22.0	28.0	411.6666666666666	433.3333333333333	460.0	1.4583333333333337	1.5666666666666669	2.0	94.36327939447388	99.45398148148145	108.0	3.261666666666667	3.305	3.71	20.05	20.216666666666665	23.4	20.05	11.625	8.425	8.425	3.0	6.0	3.5	1.46	0.4	8.27	7.7	6.3	6.449999999999999	6.6	6.9	7.15	7.4	0.0	2638259.175	1.27	7.971	3529156.153846154	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.305	3
600521004	17.0	17.0	17.0	340.0	340.0	340.0	2.3	2.3	2.3	110.0	110.0	110.0	3.2	3.2	3.2	13.95	15.6	15.6	13.95	12.45	1.5	1.5	1.0	2.0	2.0	6.7	4.4	9.3	8.9	6.6	6.6	6.6	7.0	7.0	7.0	0.0	1567966.61	1.167	7.1	3530618.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	4
600531003	14.0	14.0	14.0	340.0	340.0	340.0	1.6	1.6	1.6	110.0	110.0	110.0	3.4	3.4	3.4	13.55	14.6	14.6	13.55	12.65	0.9000000000000004	0.9000000000000004	1.0	2.0	2.0	8.45	8.0	9.4	9.2	6.9	6.9	6.9	7.1	7.1	7.1	0.0	3733546.916	1.367	10.7	3531784.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	4
600551001	15.5	16.5	20.0	280.0	280.0	280.0	1.1	1.25	1.3	66.25	70.0	70.0	4.425	4.5	5.0	15.35	16.5	17.5	15.35	11.324999999999998	4.025	4.025	2.0	4.0	4.0	6.3	3.1	9.875	8.6	6.6	6.650000000000001	6.7	6.6	6.650000000000001	6.7	0.0	3008190.504	2.209	18.633	3532538.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	4
600571001	19.0	19.0	19.0	560.0	630.0	630.0	3.5	3.8	3.8	52.5	60.0	60.0	3.5	3.6	3.6	16.3	19.8	19.8	16.3	10.65308764829048	6.311916923857567	6.291438000431739	2.9943536739407404	2.0	1.8480555555555553	5.741507162339297	2.5456222222222236	10.55	10.5	6.424322222222235	6.494992268518524	6.574422222222208	7.3	7.35	7.4	0.0	2138394.941	1.933	3.3	3536185.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	3
600641017	25.400168981481496	27.48901851851851	28.226666666666674	800.0	800.0	800.0	2.8	2.8	2.8	210.0	210.0	210.0	2.9	2.9	2.9	18.4	18.4	18.4	18.4	11.827944576988928	6.2699362775776555	6.136695355524265	2.9822056621005393	1.0	1.2930555555555556	4.56844351236182	2.697544444444445	7.1	7.1	6.389922222222225	6.4742274176954755	6.539283333333331	6.5	6.5	6.5	1.0	3364414.696	0.571	0.5	3491960.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	3
600651001	60.5	60.5	61.0	870.0	885.0	990.0	6.725	7.45	8.8	162.5	170.0	180.0	2.175	2.35	2.5	19.125	20.3	22.6	19.125	13.036975871034999	6.247813981209978	6.080356094729797	2.959431520762597	4.0	5.13486111111111	5.539521342539805	2.0779611111111116	8.4	7.7	6.3827666666666705	6.473068672839508	6.567888888888887	6.5	6.65	6.8	0.0	1010811.331	0.757	1.671	3495300.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35	2
600661003	53.5	58.5	62.0	1225.0	1450.0	1500.0	26.2	34.5	42.0	125.0	150.0	180.0	2.1833333333333336	2.3	2.4	16.516666666666666	20.65	23.7	16.52	10.960958826733108	6.254539779333749	6.17860650321576	2.9229090579777943	5.0	8.100925396825398	5.999439023596328	1.9738277777777766	10.04	8.0	6.39880000000001	6.492210324074072	6.61924444444443	7.1	7.466666666666666	7.8	0.0	4585688.585	0.609	2.733	3501415.8	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	1
600671001	42.0	42.0	42.0	790.0	790.0	790.0	6.4	6.4	6.4	220.0	220.0	220.0	1.8	1.8	1.8	17.3	17.3	17.3	17.3	11.30561532928778	6.272035952358882	6.157909865370468	2.981197548413097	1.0	1.4400000000000002	4.735014420005374	2.598933333333333	8.4	8.4	6.3866000000000005	6.47022638888889	6.532788888888889	6.3	6.3	6.3	1.0	621240.3385	0.5	1.0	3489100.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	3
600671002	20.0	20.0	20.0	400.0	400.0	400.0	2.0	2.0	2.0	80.0	80.0	80.0	0.8	0.8	0.8	17.3	17.3	17.3	17.3	11.230399442186306	6.3469510749744815	6.278342019717026	2.9757179943628547	1.0	1.1966666666666668	4.677289036793818	2.6468944444444458	8.6	8.6	6.305272222222225	6.323527949735455	6.240011111111101	5.3	5.3	5.3	1.0	590154.7867	1.0	1.7	3488375.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	4
600681006	18.0	18.0	18.0	350.0	350.0	350.0	2.3	2.3	2.3	100.0	100.0	100.0	1.2	1.2	1.2	17.4	17.4	17.4	17.4	11.21754233599366	6.287506901153023	6.21345186088528	2.978451851851852	1.0	1.1855555555555557	4.776062169954516	2.7120111111111123	9.0	9.0	6.405249999999998	6.468350462962968	6.508149999999995	6.3	6.3	6.3	1.0	582227.9739	1.5	2.2	3492600.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	4
600831001	16.0	16.0	16.0	340.0	340.0	340.0	0.97	0.97	0.97	80.0	80.0	80.0	2.5	2.5	2.5	18.05	21.4	21.4	18.05	14.15	3.899999999999999	3.899999999999999	2.0	2.0	2.0	9.3	9.3	9.95	9.5	6.9	6.9	6.9	7.2	7.2	7.2	0.0	1961429.586	1.8	8.0	3523144.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3
600831004	14.0	16.0	16.0	305.0	320.0	320.0	1.11	1.4	1.4	42.5	45.0	45.0	1.15	1.2	1.2	18.45	22.0	22.0	22.0	22.0	0.0	0.0	1.0	1.0	1.0	8.8	8.8	8.9	8.9	6.6	6.6	6.6	6.6	6.6	6.6	0.0	1284214.74	1.833	3.433	3526530.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	4
600831006	13.0	13.0	13.0	320.0	320.0	320.0	1.0	1.0	1.0	80.0	80.0	80.0	2.7999999999999994	2.8	2.8	16.6	18.5	18.5	16.6	11.75	4.850000000000001	4.850000000000001	2.0	2.0	2.0	5.650000000000001	3.3	9.85	9.0	6.8	6.8	6.8	7.2	7.2	7.2	0.0	3586274.227	1.8	17.033	3526985.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	3
600851001	20.0	20.0	20.0	360.0	360.0	360.0	1.2	1.2	1.2	100.0	100.0	100.0	1.7	1.7	1.7	15.8	17.0	17.0	15.8	14.3	1.5	1.5	1.0	2.0	2.0	9.35	9.0	10.2	9.7	6.6	6.6	6.6	6.8	6.8	6.8	0.0	6914021.677	1.267	8.333	3518372.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.7	3
600851002	24.0	25.0	25.0	515.0	520.0	520.0	3.2	3.8	3.8	170.0	180.0	180.0	2.35	2.4	2.4	16.25	18.6	18.6	16.25	10.600697300620386	6.326528937879942	6.257882870310952	2.976010026889761	2.0	1.8900000000000008	5.824447067947225	2.9568222222222236	9.45	9.2	6.38927777777778	6.475273981481485	6.551933333333326	6.6	6.699999999999999	6.8	0.0	1350396.302	0.8	1.067	3521140.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	3
600861001	48.5	51.0	51.0	725.0	750.0	750.0	4.75	7.2	7.2	100.0	100.0	100.0	2.2	2.5	2.5	19.65	24.5	24.5	19.65	13.70889473058488	6.162841551074833	5.994854433185509	2.9691542918417664	2.0	2.192962962962962	5.470653176219922	2.2828944444444437	9.05	8.8	6.4002500000000095	6.483497129629631	6.563699999999985	6.7	6.75	6.8	0.0	1511581.956	0.3	0.867	3523235.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3
600921002	15.5	18.0	18.0	375.0	390.0	390.0	1.3	1.5	1.5	72.5	80.0	80.0	3.65	3.9	3.9	16.9	22.1	22.1	16.9	11.26150251435209	6.280460473439801	6.248886326071386	2.9638312071219657	2.0	1.8227777777777778	5.998251968520432	3.030227777777777	9.95	9.9	6.42195555555557	6.4932790740740804	6.577227777777767	7.2	7.300000000000001	7.4	0.0	1139629.382	1.533	1.9	3537290.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	3
600921004	18.5	20.0	20.0	445.0	450.0	450.0	1.25	1.4	1.4	62.5	65.0	65.0	4.15	4.3	4.3	16.15	19.6	19.6	16.15	10.442362715224021	6.342866444580487	6.347765523559526	2.987516074312477	2.0	1.8458333333333337	5.972224777831102	3.1694166666666668	10.2	10.1	6.428716666666682	6.498034722222229	6.572961111111098	7.3	7.3	7.3	0.0	1381581.247	2.0	3.367	3535918.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	4
60111001	33.0	33.0	33.0	960.0	960.0	1200.0	5.5	5.5	6.8	95.0	95.0	120.0	9.45	9.45	9.6	17.45	17.45	19.4	17.45	12.020570423339239	6.255801340217064	6.191257553008854	2.970089181311747	2.0	1.8433333333333333	4.967744419749449	2.173566666666666	7.25	6.9	6.4154000000000115	6.4959902777777785	6.576933333333321	6.9	6.900000000000001	6.9	0.0	668137.7407	0.6	1.36	3571286.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45	2
60131001	19.0	19.0	19.0	1100.0	1100.0	1100.0	1.9	1.9	1.9	90.0	90.0	90.0	10.7	10.7	10.7	24.3	24.3	24.3	24.3	7.0	17.3	17.3	3.0	1.0	1.0	1.7	1.7	8.6	8.6	6.6	6.6	6.6	7.6	7.6	7.6	0.0	748335.6143	1.35	13.75	3559644.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7	2
60131005	71.0	71.0	71.0	551.3363749359957	593.461759259259	677.8666666666666	19.0	19.0	19.0	150.0	150.0	150.0	12.2	12.2	12.2	18.1	18.1	18.1	18.1	12.203927455599429	6.1870632314311536	6.044509322863924	2.9634937108875543	1.0	1.8854074074074072	4.6946261102029965	2.4919888888888884	9.8	9.8	6.437811111111126	6.513601460170494	6.618894444444435	7.6	7.6	7.6	0.0	974862.8069	0.4	0.75	3562510.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2	1
60131006	82.69444444444444	90.0	100.0	1363.888888888889	1400.0	1500.0	18.231944444444444	27.0	31.0	120.69444444444446	155.0	200.0	12.986111111111112	13.583333333333334	14.2	17.115277777777777	20.23333333333333	22.8	17.14782608695652	11.670558223459135	6.280311815340287	6.16477976160743	2.9086701054713378	23.0	29.026435185185175	5.772815630215523	1.3403833333333328	9.852173913043478	7.5	6.4219222222222365	6.50761569958848	6.673238888888883	7.8	8.425	9.1	0.0	2441884.9660000005	0.532	1.542	3564507.8571428573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13.583333333333334	1
60131010	43.0	43.0	43.0	1100.0	1100.0	1100.0	5.2	5.2	5.2	130.0	130.0	130.0	5.6	5.6	5.6	17.8	17.8	17.8	17.8	17.8	0.0	0.0	1.0	1.0	1.0	7.5	7.5	7.5	7.5	6.9	6.9	6.9	6.9	6.9	6.9	0.0	524033.0278	0.8	1.3	3565150.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6	2
60131014	14.0	14.0	14.0	1000.0	1000.0	1000.0	1.6	1.6	1.6	65.0	65.0	65.0	9.9	9.9	9.9	24.7	24.7	24.7	24.7	7.7	17.0	17.0	3.0	1.0	1.0	0.5	0.5	9.0	9.0	6.5	6.5	6.5	7.7	7.7	7.7	0.0	492691.2977	1.4	7.0	3557876.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	2
60131016	19.0	19.0	22.0	955.0	955.0	1100.0	3.0	3.1500000000000004	3.7	85.0	90.0	120.0	9.8	9.9	10.3	20.275	20.6	21.3	19.933333333333334	6.766666666666667	13.166666666666668	13.166666666666668	3.0	3.0	3.0	2.8000000000000003	2.5	8.9	8.0	6.3	6.35	6.4	7.1	7.15	7.2	0.0	1530594.008	1.114	13.286	3556231.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9	2
60221001	23.776703212956082	27.339472222222213	35.33888888888889	1362.5	1400.0	1500.0	22.746666666666663	27.6	35.0	101.45833333333334	132.5	180.0	28.43	29.5	33.6	19.5025	21.4	25.2	19.54	18.822222222222223	0.8577777777777769	0.8577777777777769	1.0	10.0	9.0	8.38888888888889	2.6	11.065	7.2	8.3	8.3	8.3	7.9	8.75	9.2	0.0	2073928.352	0.485	3.211	3570210.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	29.5	1
611251001	29.0	29.0	29.0	505.0	550.0	550.0	3.389006014209553	4.011526851851857	4.390222222222224	95.07405092592595	102.0021111111111	108.85555555555555	4.5035777792166645	4.627252037037034	4.7260222222222215	17.679435831863586	19.255106481481487	20.420111111111126	17.652627442827523	12.843509817329574	6.272778685412326	6.150578085898633	2.973446077436581	3.5296309523809515	3.6317063492063486	5.475907361378496	2.3166166666666665	8.434233386206051	7.747444444444454	6.414555555555567	6.490103240740746	6.5661166666666535	6.777511111111103	6.8503172839506155	6.917277777777793	0.0	2200278.608	0.95	2.3	3442160.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.626658333333329	4
611261002	81.5	85.0	85.0	832.5	900.0	900.0	3.447154668209877	4.059419444444444	5.218444444444443	96.39271243018813	103.79046296296299	115.62777777777777	2.625	2.85	3.1	17.475	19.05	22.1	17.475	16.2	1.275000000000002	1.275000000000002	1.0	4.0	1.0	7.8	7.8	7.05	6.4	6.6	6.6	6.6	6.0	6.125	6.25	0.0	739376.3479	0.625	1.0	3456650.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85	2
611321001	25.37020904558405	27.781592592592556	28.446666666666673	780.0	830.0	830.0	7.55	8.1	8.1	100.0	100.0	100.0	2.1500000000000004	2.2	2.2	17.0	17.0	17.0	17.0	11.849462980821574	6.133268071511849	5.971262777805957	2.964755309186636	1.0	1.2224603174603175	7.9	7.9	8.55	7.9	6.7	6.7	6.7	6.7	6.7	6.7	0.0	4012664.441	1.367	1.1	3484080.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	3
611331001	18.0	20.0	22.0	350.0	390.0	420.0	3.0616381732961275	3.841838888888887	4.884833333333335	77.5	83.33333333333333	90.0	2.78875	2.85	3.3	17.2	18.4	22.3	17.2	11.733358217679593	6.370887308681583	6.292036135415897	2.913690507560071	8.0	6.822847222222222	6.046541724891101	2.270466666666668	8.5	8.0	6.407483333333342	6.48632818930042	6.5704222222222075	6.8	6.849999999999999	6.9	0.0	4360531.033	1.243	2.247	3495883.333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85	3
611411001	48.5	51.0	51.0	850.0	1100.0	1100.0	3.45	3.5	3.5	205.0	210.0	210.0	3.1	3.5	3.5	17.8	18.1	18.1	17.8	17.15	0.6500000000000021	0.6500000000000021	1.0	2.0	2.0	7.65	7.6	8.05	7.7	6.6	6.699999999999998	6.8	6.7	6.9	7.1	0.0	2421717.125	0.975	7.075	3502037.1428571427	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	3
611551004	37.5	45.0	45.0	710.0	770.0	860.0	3.462593579144621	4.033865740740741	4.617833333333332	96.59068650793654	100.70027777777781	110.59999999999995	2.4000000000000004	2.5	2.5	20.05	21.8	24.5	20.05	14.062848798362142	6.154391826496436	5.968610260266923	2.946369704448745	4.0	4.768308994708995	5.554755231361309	2.4577888888888895	8.0	7.0	6.39706666666667	6.478467386831279	6.551011111111103	6.53	6.54	6.55	0.0	986003.5969	0.675	0.65	3499000.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3
611621001	42.1	44.6	58.0	635.3333333333333	702.0	850.0	7.029999999999999	8.68	11.0	169.66666666666669	176.0	180.0	1.6216666666666666	1.9	2.8	17.133333333333333	19.14	24.0	16.992857142857144	16.625	0.3678571428571437	0.3678571428571437	1.0	14.0	12.0	8.841666666666667	8.1	8.8	7.6	6.2	6.6	7.7	6.2	6.6	7.7	0.0	5274670.685	0.669	1.362	3472400.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	3
