Site_Id,LakeCode,ekoltasoid,palavpdvhs3_ha
56493,599211001,3.0,"7915,34"
56495,nan,,
56499,599751001,,
56507,593111001,2.0,"90199,12"
56521,45111001,,
56522,45111001,,
56523,45111001,,
56524,147211001,2.0,"7635,22"
56525,42721001,,
56526,42721001,,
56527,42811001,,
56529,46111001,,
56530,46111001,,
56537,46111001,,
56540,141871014,,
56541,nan,,
56542,655931009,4.0,"107,6"
56543,nan,,
56544,nan,,
56545,nan,,
56553,359731012,,
56554,359731010,,
56555,359731006,,
56556,359731011,,
56557,357721001,3.0,"2218,77"
56558,357721001,3.0,"2218,77"
56559,170041001,2.0,"185,53"
56560,44111025,,
56561,44111027,,
56562,44111029,,
56563,44111179,,
56564,44111030,,
56565,44111022,,
56566,44111023,,
56567,44111024,,
56568,44111014,,
56569,44111026,,
56570,44111164,,
56571,44111165,,
56572,44111002,,
56573,44111013,,
56574,44111003,,
56575,44111009,,
56583,44131016,,
56584,44111049,,
56585,44121028,,
56586,44111043,,
56587,44121022,,
56588,44121027,,
56591,540391002,3.0,"382,98"
56592,540391002,3.0,"382,98"
56593,540391002,3.0,"382,98"
56602,nan,,
56603,48211001,,
56605,355831008,,
56606,44111155,,
56607,41671013,,
56612,160051001,2.0,"113,66"
56613,160051001,2.0,"113,66"
56620,41161006,,
56621,41161019,,
56622,41161022,,
56623,41151037,,
56624,41151033,,
56625,41121478,,
56626,143521001,3.0,"4625,97"
56626,143521001,1.0,"1311,35"
56627,44111157,,
56628,44111153,,
56629,44111159,,
56630,44111156,,
56631,351641001,4.0,"94,93"
56633,351641001,4.0,"94,93"
56642,44241015,,
56644,353111010,,
56647,352221001,3.0,"4670,56"
56648,352221001,3.0,"4670,56"
56649,352221001,3.0,"4670,56"
56650,353111001,3.0,"21047,48"
56651,352111001,3.0,"7980,31"
56651,352111001,3.0,"2534,97"
56651,352111001,3.0,"533,37"
56651,352111001,3.0,"1024,34"
56652,352111001,3.0,"7980,31"
56652,352111001,3.0,"2534,97"
56652,352111001,3.0,"533,37"
56652,352111001,3.0,"1024,34"
56653,352111001,3.0,"7980,31"
56653,352111001,3.0,"2534,97"
56653,352111001,3.0,"533,37"
56653,352111001,3.0,"1024,34"
56654,352111001,3.0,"7980,31"
56654,352111001,3.0,"2534,97"
56654,352111001,3.0,"533,37"
56654,352111001,3.0,"1024,34"
56655,352111001,3.0,"7980,31"
56655,352111001,3.0,"2534,97"
56655,352111001,3.0,"533,37"
56655,352111001,3.0,"1024,34"
56657,10621004,,
56667,617211001,4.0,"120,63"
56670,740321003,,
56703,353351007,,
56704,353351001,1.0,"415,39"
56705,353351001,1.0,"415,39"
56706,357841012,1.0,"199,64"
56707,357841012,1.0,"199,64"
56708,353351001,1.0,"415,39"
56723,41431001,,
56724,41431001,,
56725,41431001,,
56726,41431001,,
56741,41431001,,
56742,41431001,,
56749,nan,,
56750,352111001,3.0,"7980,31"
56750,352111001,3.0,"2534,97"
56750,352111001,3.0,"533,37"
56750,352111001,3.0,"1024,34"
56751,352111001,3.0,"7980,31"
56751,352111001,3.0,"2534,97"
56751,352111001,3.0,"533,37"
56751,352111001,3.0,"1024,34"
56752,352111001,3.0,"7980,31"
56752,352111001,3.0,"2534,97"
56752,352111001,3.0,"533,37"
56752,352111001,3.0,"1024,34"
56758,613411002,3.0,"2049,38"
56764,653111095,1.0,"69,5"
56765,674821001,1.0,"541,41"
56766,674821001,1.0,"541,41"
56774,656521009,,
56782,142211001,3.0,"45886,18"
56782,142211001,3.0,"1703,6"
56782,142211001,2.0,"1016,5"
56782,142211001,1.0,"296,66"
56784,356271020,,
56785,144531001,,
56786,510521009,,
56787,510521008,,
56788,147221001,2.0,"16493,3"
56795,353121001,2.0,"4554,12"
56796,43311003,,
56810,593551011,,
56832,nan,,
56833,357211001,3.0,"13404,68"
56844,357111001,3.0,"5610,73"
56845,357111001,3.0,"5610,73"
56854,146181004,,
56855,146121003,,
56856,144431041,,
56857,144721027,,
56858,146511012,,
56859,nan,,
56871,679731001,1.0,"356,78"
56874,43431012,,
56878,10911027,,
56888,653631001,4.0,"59,57"
56891,730251096,,
56892,730251001,3.0,"23635,2"
56892,730251001,3.0,"95,59"
56893,730251001,3.0,"23635,2"
56893,730251001,3.0,"95,59"
56913,653921001,2.0,"5613,63"
56914,653921001,2.0,"5613,63"
56915,653921001,2.0,"5613,63"
56922,655151001,2.0,"314,11"
56923,nan,,
56925,653111001,3.0,"23025,96"
56926,653111001,3.0,"23025,96"
56927,674731001,2.0,"3066,6"
56928,674731001,2.0,"3066,6"
56936,711111001,3.0,"108307,84"
56943,nan,,
56945,45561001,,
56947,45721001,,
56948,45921001,,
56950,46731001,,
56951,46731001,,
56952,46731001,,
56953,147461001,2.0,"126,22"
56955,46111001,,
56956,46111001,,
56957,46111001,,
56958,46111001,,
56959,46521026,,
56960,46521026,,
56961,42721001,,
56962,42721001,,
56963,42721001,,
56964,42721001,,
56965,42721001,,
56966,142641002,,
56971,653131028,,
56976,42611007,,
56977,42811001,,
56978,45561002,,
56992,143721001,1.0,"796,71"
56993,357221001,1.0,"4055,44"
57003,nan,,
57007,679661009,,
57010,145141022,,
57012,592211001,,
57013,592211001,,
57016,230931001,2.0,"325,71"
57018,674221003,,
57019,674461004,,
57020,674311004,,
57021,nan,,
57030,210331006,,
57043,nan,,
57044,nan,,
57045,nan,,
57048,599361014,2.0,"234,85"
57049,599551007,,
57050,599531014,,
57051,599511009,,
57052,599221007,,
57053,598611001,1.0,"1972,44"
57054,598111001,3.0,"9601,1"
57055,598111001,3.0,"9601,1"
57056,599231008,,
57057,nan,,
57058,nan,,
57059,599221034,,
57060,599561012,,
57061,599361016,,
57062,599531048,4.0,"75,73"
57063,740001037,,
57064,599531034,,
57066,599231022,,
57067,44731013,,
57069,144721001,3.0,"10064,73"
57073,141911004,3.0,"471,11"
57074,141911009,4.0,"189,08"
57106,530571001,3.0,"168,51"
57107,530571001,3.0,"168,51"
57111,42811015,,
57121,42821001,,
57122,42821001,,
57123,42821001,,
57124,42821001,,
57125,46111001,,
57128,41211001,,
57149,nan,,
57158,612441001,,
57176,47111004,,
57184,420712001,2.0,"581,05"
57187,nan,,
57188,370221001,,
57189,147221001,2.0,"16493,3"
57192,41521010,,
57194,147481020,1.0,"540,46"
57195,147481020,1.0,"540,46"
57203,144481015,,
57222,460411001,2.0,"391,42"
57240,30211003,,
57259,nan,,
57262,593211001,,
57263,593211001,,
57264,46461002,,
57265,356771002,,
57266,145441007,,
57267,356271023,,
57278,43741015,,
57279,43741015,,
57315,142261017,,
57316,142211046,,
57319,210451005,,
57325,596121001,4.0,"536,61"
57328,595511002,1.0,"420,04"
57331,44781001,,
57332,10471006,,
57346,141111014,2.0,"980,47"
57347,147251020,,
57348,147731023,,
57362,43111001,,
57363,43111001,,
57364,43111001,,
57365,43111001,,
57367,46111047,,
57378,147281018,4.0,"53,33"
57380,677701028,,
57381,677701022,,
57382,677701015,,
57383,677401099,2.0,"98,91"
57384,677401082,,
57385,676301009,,
57386,677631007,,
57387,1035,,
57388,676251009,,
57389,676251013,,
57390,676401068,,
57391,676501002,,
57392,676701002,,
57393,676221002,,
57394,674731005,,
57396,147211001,2.0,"7635,22"
57397,676301032,,
57398,147211001,2.0,"7635,22"
57399,45111001,,
57400,45111001,,
57401,674411004,1.0,"83,36"
57406,674831003,,
57408,480051003,3.0,"381,66"
57409,530571005,2.0,"67,12"
57410,530541005,1.0,"72,8"
57418,676301029,,
57419,676301026,,
57420,42711001,,
57421,42111001,,
57422,42111001,,
57432,46311001,,
57442,656771001,1.0,"248,27"
57443,656771001,1.0,"248,27"
57446,675611051,,
57447,675111009,,
57450,674411004,1.0,"83,36"
57451,674411005,1.0,"372,56"
57452,674411005,1.0,"372,56"
57455,674231001,4.0,"53,28"
57457,nan,,
57458,655981011,,
57462,45841001,,
57470,921111001,,
57471,nan,,
57472,81V0601002,,
57473,679651003,,
57474,679651003,,
57475,679651003,,
57476,352311001,3.0,"10260,77"
57481,147341005,,
57482,147341004,,
57484,45211001,,
57485,41131009,,
57486,41131011,,
57487,41131011,,
57488,594311009,1.0,"1800,14"
57496,46111001,,
57497,46211007,,
57498,810571030,3.0,"246,05"
57500,147211001,2.0,"7635,22"
57501,149141001,1.0,"538,63"
57502,42111001,,
57503,nan,,
57504,46111001,,
57520,110041012,,
57526,90061002,,
57531,41121001,,
57532,530531001,3.0,"334,79"
57533,530531001,3.0,"334,79"
57534,540511001,3.0,"9166,57"
57534,540511001,3.0,"2393,08"
57534,540511001,2.0,"558,33"
57535,540511001,3.0,"9166,57"
57535,540511001,3.0,"2393,08"
57535,540511001,2.0,"558,33"
57536,540511001,3.0,"9166,57"
57536,540511001,3.0,"2393,08"
57536,540511001,2.0,"558,33"
57537,540511001,3.0,"9166,57"
57537,540511001,3.0,"2393,08"
57537,540511001,2.0,"558,33"
57538,540581002,1.0,"90,15"
57539,540581002,1.0,"90,15"
57543,41211388,,
57544,41151020,,
57545,41821003,,
57549,674311006,,
57550,674361002,,
57551,675201006,,
57552,675201004,,
57553,675401040,,
57554,675791033,,
57555,676401057,4.0,"113,81"
57556,677401033,,
57557,355951001,,
57558,42821005,,
57577,41121001,,
57578,130021008,,
57579,147241001,2.0,"1101,35"
57580,147241001,2.0,"1101,35"
57582,147241001,2.0,"1101,35"
57591,46111001,,
57592,46111001,,
57593,46111001,,
57602,360191002,,
57603,951101015,,
57607,600131033,,
57610,nan,,
57611,nan,,
57612,nan,,
57627,nan,,
57628,640941004,3.0,"171,71"
57724,141811005,,
57726,355921001,2.0,"190,61"
57727,353121001,2.0,"4554,12"
57728,353121001,2.0,"4554,12"
57729,352421002,,
57736,352421002,,
57737,352421002,,
57743,351641001,4.0,"94,93"
57744,351641001,4.0,"94,93"
57745,351641001,4.0,"94,93"
57746,351641001,4.0,"94,93"
57747,nan,,
57749,353121001,2.0,"4554,12"
57756,nan,,
57762,353111001,3.0,"21047,48"
57763,142111001,3.0,"45200,73"
57765,640551011,,
57766,640551011,,
57767,640551012,2.0,"65,67"
57768,640551012,2.0,"65,67"
57777,593211001,,
57781,41431001,,
57782,149221001,2.0,1461
57782,149221001,2.0,3534
57783,676401054,2.0,"73,62"
57792,354111001,3.0,"5493,8"
57798,460231001,,
57800,840341001,,
57801,470211001,3.0,"2699,08"
57802,470211001,3.0,"2699,08"
57811,149231001,3.0,"25332,56"
57811,149231001,2.0,"397,23"
57811,149231001,2.0,"204,73"
57811,149231001,2.0,"3179,23"
57811,149231001,2.0,"4000,36"
57815,nan,,
57819,46911001,,
57820,46911001,,
57821,711111001,3.0,"108307,84"
57822,711111001,3.0,"108307,84"
57823,711111001,3.0,"108307,84"
57824,711111001,3.0,"108307,84"
57825,711111001,3.0,"108307,84"
57826,711111001,3.0,"108307,84"
57827,711111001,3.0,"108307,84"
57828,711111001,3.0,"108307,84"
57829,711111001,3.0,"108307,84"
57830,711111001,3.0,"108307,84"
57831,711111001,3.0,"108307,84"
57832,711111001,3.0,"108307,84"
57833,711111001,3.0,"108307,84"
57834,711111001,3.0,"108307,84"
57835,711111001,3.0,"108307,84"
57836,711111001,3.0,"108307,84"
57837,711111001,3.0,"108307,84"
57838,652901023,,
57839,599361008,2.0,"113,43"
57841,470211001,3.0,"2699,08"
57850,10141002,,
57853,655991015,,
57855,149231001,3.0,"25332,56"
57855,149231001,2.0,"397,23"
57855,149231001,2.0,"204,73"
57855,149231001,2.0,"3179,23"
57855,149231001,2.0,"4000,36"
57856,149231001,3.0,"25332,56"
57856,149231001,2.0,"397,23"
57856,149231001,2.0,"204,73"
57856,149231001,2.0,"3179,23"
57856,149231001,2.0,"4000,36"
57857,149231001,3.0,"25332,56"
57857,149231001,2.0,"397,23"
57857,149231001,2.0,"204,73"
57857,149231001,2.0,"3179,23"
57857,149231001,2.0,"4000,36"
57858,149231001,3.0,"25332,56"
57858,149231001,2.0,"397,23"
57858,149231001,2.0,"204,73"
57858,149231001,2.0,"3179,23"
57858,149231001,2.0,"4000,36"
57873,716101011,,
57895,671121001,,
57896,671121002,,
57897,679731001,1.0,"356,78"
57898,660051002,,
57899,679181004,,
57900,110031006,,
57901,110061007,,
57904,49361001,,
57911,46311001,,
57912,46311001,,
57920,nan,,
57926,nan,,
57943,10711021,,
57944,43261001,,
57945,43261001,,
57946,43211001,,
57947,43211001,,
57948,43211001,,
57950,41121001,,
57953,679261002,,
57954,653991011,1.0,"168,48"
57955,658581001,3.0,"122,74"
57956,655351002,,
57957,45721001,,
57958,45721001,,
57960,654611023,1.0,"54,07"
57961,640651001,1.0,"82,92"
57962,657451002,1.0,"65,38"
57963,674221001,1.0,"96,59"
57973,651971001,,
57975,41211001,,
57976,41211001,,
57977,nan,,
57982,43261001,,
57996,952111001,,
57998,47311002,,
57999,147211012,,
58005,611701001,,
58019,360921001,3.0,"3146,38"
58020,360921001,3.0,"3146,38"
58023,617651009,,
58024,599731069,4.0,"77,44"
58025,599731054,1.0,"146,88"
58026,599731049,,
58027,nan,,
58029,599731004,,
58030,599731036,,
58031,599731005,,
58032,599631016,,
58033,599631034,,
58034,599631018,,
58035,599631038,,
58036,599721008,1.0,107
58037,599731001,1.0,"121,02"
58038,599721028,,
58039,599631043,,
58058,354111001,3.0,"5493,8"
58061,357841026,,
58062,nan,,
58063,355951002,,
58067,353141004,,
58071,354121024,,
58073,357111001,3.0,"5610,73"
58074,357111001,3.0,"5610,73"
58075,357111001,3.0,"5610,73"
58076,357111001,3.0,"5610,73"
58077,357111001,3.0,"5610,73"
58079,149781027,2.0,"353,5"
58079,149781027,4.0,"89,25"
58080,143841001,2.0,"164,01"
58081,149371001,1.0,"1120,29"
58082,149371001,1.0,"1120,29"
58083,149371001,1.0,"1120,29"
58087,149141001,1.0,"538,63"
58088,149141001,1.0,"538,63"
58098,360811001,,
58099,353311001,3.0,4173
58101,353321001,3.0,"2499,84"
58102,353321001,3.0,"2499,84"
58103,353321001,3.0,"2499,84"
58104,352111022,,
58115,352321004,,
58116,352321004,,
58123,357311001,3.0,"3989,02"
58124,357111001,3.0,"5610,73"
58125,357111001,3.0,"5610,73"
58126,357111001,3.0,"5610,73"
58127,357111001,3.0,"5610,73"
58128,357111001,3.0,"5610,73"
58129,357111001,3.0,"5610,73"
58130,357111001,3.0,"5610,73"
58131,357111001,3.0,"5610,73"
58132,357111001,3.0,"5610,73"
58133,41211358,,
58134,41211358,,
58136,640391002,4.0,"216,63"
58137,640441001,4.0,"192,79"
58138,640571003,4.0,"159,94"
58143,360651002,2.0,"484,67"
58145,640271005,1.0,"164,25"
58146,640421002,2.0,"995,67"
58147,357521007,,
58148,147731001,4.0,"334,04"
58150,357131023,,
58157,147311001,3.0,"1772,5"
58157,147311001,2.0,"15111,79"
58161,655921017,4.0,"60,74"
58163,230251001,3.0,"510,23"
58164,230251001,3.0,"510,23"
58165,230251001,3.0,"510,23"
58166,230251001,3.0,"510,23"
58167,230251001,3.0,"510,23"
58171,220051001,3.0,"493,45"
58172,220051001,3.0,"493,45"
58179,593211001,,
58180,357721001,3.0,"2218,77"
58181,357711006,3.0,"1500,31"
58182,nan,,
58184,81V0381004,,
58187,593211001,,
58190,599631021,,
58191,599631028,,
58192,599641007,,
58193,599631036,,
58194,599631029,4.0,"63,02"
58196,599631014,,
58200,352111011,,
58201,480031005,,
58202,674831008,2.0,"124,7"
58208,142211288,,
58211,352111001,3.0,"7980,31"
58211,352111001,3.0,"2534,97"
58211,352111001,3.0,"533,37"
58211,352111001,3.0,"1024,34"
58212,352111001,3.0,"7980,31"
58212,352111001,3.0,"2534,97"
58212,352111001,3.0,"533,37"
58212,352111001,3.0,"1024,34"
58214,357131001,3.0,"4062,12"
58215,357131001,3.0,"4062,12"
58216,357131001,3.0,"4062,12"
58217,357121001,2.0,"1434,88"
58218,357131001,3.0,"4062,12"
58219,357131001,3.0,"4062,12"
58232,357211001,3.0,"13404,68"
58236,358331003,3.0,"1352,02"
58237,nan,,
58238,nan,,
58240,45111001,,
58241,45111001,,
58242,45111001,,
58243,45111001,,
58244,45121001,,
58247,598851012,,
58248,nan,,
58249,593311031,2.0,"78,92"
58251,593311001,2.0,"491,89"
58251,593311001,2.0,"505,21"
58252,593311001,2.0,"491,89"
58252,593311001,2.0,"505,21"
58253,598821001,3.0,"2063,36"
58254,598821001,3.0,"2063,36"
58255,594211004,1.0,"226,09"
58257,594121004,1.0,"2311,03"
58263,599361008,2.0,"113,43"
58264,nan,,
58266,nan,,
58267,593331005,3.0,"37,08"
58273,42721001,,
58274,597211003,1.0,"162,5"
58275,597521001,4.0,"83,1"
58277,149851010,,
58278,149851016,,
58279,nan,,
58282,352221004,3.0,"72,68"
58283,352221004,3.0,"72,68"
58284,44161026,,
58285,44641008,,
58286,44641007,,
58287,46841025,,
58289,46841003,,
58296,44151017,,
58297,44111001,,
58298,44151022,,
58299,nan,,
58311,41121240,,
58312,41211001,,
58313,45111001,,
58314,45111001,,
58315,45111001,,
58316,44611019,,
58321,nan,,
58325,41811001,,
58335,42641001,,
58336,42681002,,
58337,147281018,4.0,"53,33"
58338,45841002,,
58342,592621001,1.0,"2110,72"
58343,351581002,2.0,"55,22"
58344,355171008,,
58345,42811001,,
58346,42811001,,
58347,655541002,2.0,"340,53"
58348,655541002,2.0,"340,53"
58349,655541002,2.0,"340,53"
58353,42721001,,
58355,359641002,,
58356,352871005,,
58357,352501007,,
58358,352501010,,
58359,352501001,3.0,"214,88"
58360,352501003,,
58361,352421008,,
58362,352421005,,
58363,352411006,,
58364,351731003,,
58365,351721009,,
58366,351721001,1.0,"474,61"
58367,351721007,,
58368,351731002,,
58369,351641001,4.0,"94,93"
58370,351591002,,
58371,351371004,,
58372,351371005,,
58373,352111032,,
58374,352111027,,
58375,351321007,,
58376,351321003,,
58377,351321001,3.0,"3571,82"
58378,351321002,,
58379,351251004,,
58380,351241001,,
58381,351241002,,
58383,352421001,1.0,"200,72"
58384,352501006,,
58385,nan,,
58386,530561004,,
58387,530561012,,
58388,530561013,,
58389,530551013,,
58390,530551012,,
58391,45831001,,
58400,357861022,,
58401,143111013,,
58402,41171003,,
58403,41211144,,
58404,143131001,,
58406,355911004,,
58407,353131001,,
58408,353131001,,
58409,357881003,,
58411,358841019,,
58413,357131001,3.0,"4062,12"
58414,357131001,3.0,"4062,12"
58415,357131001,3.0,"4062,12"
58416,357131001,3.0,"4062,12"
58417,357131001,3.0,"4062,12"
58419,144411001,2.0,"4015,87"
58420,144981002,2.0,"343,53"
58425,142621009,,
58426,142811001,2.0,"3160,45"
58427,143411002,1.0,"601,78"
58434,42811001,,
58435,490221012,,
58436,490221012,,
58437,490221012,,
58438,490221008,,
58440,45231001,,
58442,44111082,,
58443,44111081,,
58444,44611010,,
58445,44151029,,
58446,44151028,,
58448,44151002,,
58449,44611009,,
58450,44511011,,
58451,44511010,,
58452,44111076,,
58453,44151031,,
58456,991101001,3.0,"6599,89"
58457,490221001,,
58458,540531001,3.0,"685,26"
58459,540531001,3.0,"685,26"
58460,540521001,4.0,"56,19"
58461,592491002,1.0,"163,43"
58463,47621012,,
58464,47621010,,
58465,44161019,,
58466,44161017,,
58467,46841027,,
58468,46841026,,
58469,46841008,,
58470,46841010,,
58473,44541031,,
58492,41121228,,
58493,43531025,,
58500,530561009,,
58501,46841023,,
58502,46841023,,
58511,357711006,3.0,"1500,31"
58513,671321003,,
58516,678111001,,
58519,nan,,
58521,640371016,,
58522,nan,,
58525,43521001,,
58526,43521001,,
58529,673341001,1.0,"65,63"
58535,146161021,,
58536,680351004,4.0,"197,34"
58537,680351003,4.0,"253,92"
58554,149231001,3.0,"25332,56"
58554,149231001,2.0,"397,23"
58554,149231001,2.0,"204,73"
58554,149231001,2.0,"3179,23"
58554,149231001,2.0,"4000,36"
58555,149231001,3.0,"25332,56"
58555,149231001,2.0,"397,23"
58555,149231001,2.0,"204,73"
58555,149231001,2.0,"3179,23"
58555,149231001,2.0,"4000,36"
58556,149231001,3.0,"25332,56"
58556,149231001,2.0,"397,23"
58556,149231001,2.0,"204,73"
58556,149231001,2.0,"3179,23"
58556,149231001,2.0,"4000,36"
58557,149231001,3.0,"25332,56"
58557,149231001,2.0,"397,23"
58557,149231001,2.0,"204,73"
58557,149231001,2.0,"3179,23"
58557,149231001,2.0,"4000,36"
58558,149231001,3.0,"25332,56"
58558,149231001,2.0,"397,23"
58558,149231001,2.0,"204,73"
58558,149231001,2.0,"3179,23"
58558,149231001,2.0,"4000,36"
58559,149231001,3.0,"25332,56"
58559,149231001,2.0,"397,23"
58559,149231001,2.0,"204,73"
58559,149231001,2.0,"3179,23"
58559,149231001,2.0,"4000,36"
58561,540581002,1.0,"90,15"
58593,540591004,1.0,"962,69"
58594,540591004,1.0,"962,69"
58597,42741002,,
58598,nan,,
58599,617611005,1.0,"862,68"
58600,592741005,1.0,"116,4"
58601,592741014,1.0,"205,43"
58602,599751012,,
58603,599751019,,
58604,599741010,,
58605,599761007,1.0,"253,3"
58606,599761008,,
58607,599741007,,
58608,599761004,,
58609,599731024,,
58610,599731063,,
58611,599731014,,
58612,599731026,,
58613,595231005,,
58614,595231010,,
58615,599751017,,
58616,599751014,,
58617,41121001,,
58618,41121001,,
58619,41121001,,
58620,357871053,,
58621,357871058,,
58633,41841017,,
58634,41841016,,
58635,41841015,,
58636,41841015,,
58637,41841008,,
58640,41841015,,
58641,41121001,,
58652,599741021,1.0,"377,28"
58653,599741035,,
58654,599731023,,
58655,599731038,,
58657,90051002,,
58658,80041004,,
58702,591521001,3.0,"483,26"
58703,591521001,3.0,"483,26"
58706,730241001,2.0,"4910,63"
58715,142211241,,
58716,147531009,2.0,"2595,53"
58731,653521003,4.0,"202,23"
58735,20241006,,
58736,657151020,,
58737,673521001,1.0,"1296,34"
58738,712411036,,
58739,nan,,
58740,658581012,,
58742,nan,,
58743,679581001,,
58744,652441003,3.0,"1025,97"
58745,652441003,3.0,"1025,97"
58746,657241019,,
58748,nan,,
58753,42111001,,
58754,42111001,,
58755,42111001,,
58756,42111001,,
58757,42111001,,
58758,42111001,,
58759,42111001,,
58760,42111001,,
58761,42111001,,
58762,42111001,,
58763,42111001,,
58764,42111001,,
58765,41211001,,
58766,41211001,,
58767,41211001,,
58768,41211001,,
58769,41211001,,
58770,41211001,,
58771,41211001,,
58772,41211001,,
58773,41211001,,
58774,41811001,,
58775,41811001,,
58776,41811001,,
58777,41811001,,
58778,41211001,,
58783,42111001,,
58784,42111001,,
58785,42111001,,
58786,42111001,,
58787,41211001,,
58788,41211001,,
58789,41211001,,
58790,41121001,,
58791,41121001,,
58792,41121001,,
58800,655471003,4.0,"94,42"
58801,655471008,,
58802,655471009,,
58803,nan,,
58804,nan,,
58806,656421006,,
58809,nan,,
58810,656461015,,
58811,656461014,,
58818,141251001,3.0,"422,87"
58820,599111001,2.0,"10423,77"
58822,nan,,
58823,nan,,
58824,nan,,
58828,41281031,,
58831,47411025,,
58832,42711001,,
58837,nan,,
58838,nan,,
58839,nan,,
58841,41411001,,
58842,41411001,,
58845,355731001,2.0,"2111,6"
58846,357811002,3.0,"241,73"
58846,357811002,3.0,"4388,36"
58847,357811002,3.0,"241,73"
58847,357811002,3.0,"4388,36"
58848,357131001,3.0,"4062,12"
58853,nan,,
58854,42131014,,
58855,42721001,,
58856,42811001,,
58857,42711001,,
58864,41281024,,
58866,45811017,,
58867,45811017,,
58868,45811017,,
58870,41121001,,
58871,41121001,,
58872,41121001,,
58873,41121001,,
58883,41121001,,
58884,41121001,,
58885,41121001,,
58886,41121001,,
58887,41121001,,
58888,41121001,,
58889,41121001,,
58890,592721002,2.0,"127,56"
58894,599731013,,
58915,42751001,,
58916,41521001,,
58918,41511001,,
58919,41511001,,
58922,360921001,3.0,"3146,38"
58923,357821001,3.0,"3504,25"
58924,353111001,3.0,"21047,48"
58929,357131022,3.0,"161,46"
58930,352111001,3.0,"7980,31"
58930,352111001,3.0,"2534,97"
58930,352111001,3.0,"533,37"
58930,352111001,3.0,"1024,34"
58937,44111084,,
58938,44111084,,
58939,357841020,,
58940,357841026,,
58941,355921014,,
58942,357841013,,
58943,355631020,,
58945,540511001,3.0,"9166,57"
58945,540511001,3.0,"2393,08"
58945,540511001,2.0,"558,33"
58946,540511001,3.0,"9166,57"
58946,540511001,3.0,"2393,08"
58946,540511001,2.0,"558,33"
58947,540511001,3.0,"9166,57"
58947,540511001,3.0,"2393,08"
58947,540511001,2.0,"558,33"
58948,540511001,3.0,"9166,57"
58948,540511001,3.0,"2393,08"
58948,540511001,2.0,"558,33"
58949,540511001,3.0,"9166,57"
58949,540511001,3.0,"2393,08"
58949,540511001,2.0,"558,33"
58950,596121001,4.0,"536,61"
58951,596121001,4.0,"536,61"
58952,596121001,4.0,"536,61"
58954,599121001,3.0,"4709,22"
58955,599121001,3.0,"4709,22"
58960,352621001,3.0,"856,9"
58962,210821001,3.0,"593,22"
58969,43911001,,
58970,43911001,,
58971,43911001,,
58972,43911001,,
58973,43911001,,
58974,43921001,,
58979,593511002,3.0,2603
58980,45511003,,
58981,43911001,,
58987,45811021,,
58988,nan,,
59000,730251001,3.0,"23635,2"
59000,730251001,3.0,"95,59"
59002,147921001,1.0,"178,31"
59024,673741005,,
59038,680581008,,
59040,680681043,4.0,"58,35"
59041,680241005,,
59043,680151013,,
59045,673541001,,
59065,45721001,,
59074,653111001,3.0,"23025,96"
59075,653111001,3.0,"23025,96"
59076,653111001,3.0,"23025,96"
59077,653111001,3.0,"23025,96"
59091,45721001,,
59109,718211001,,
59118,160081001,2.0,"638,09"
59119,160081001,2.0,"638,09"
59188,657941045,1.0,"123,71"
59239,42111001,,
59275,599781016,,
59277,656911017,,
59288,678221001,1.0,"91,94"
59291,599781005,1.0,"284,13"
59293,nan,,
59294,147311001,3.0,"1772,5"
59294,147311001,2.0,"15111,79"
59295,594421001,1.0,"420,08"
59297,594421001,1.0,"420,08"
59304,614631002,3.0,"468,3"
59309,353831003,,
59314,611381001,4.0,"146,02"
59320,711931050,,
59329,147221001,2.0,"16493,3"
59332,42721001,,
59335,677521015,,
59339,42721001,,
59340,42721001,,
59342,42721001,,
59356,676241007,,
59360,44421001,,
59362,46311001,,
59363,41211001,,
59364,41211001,,
59365,41211001,,
59366,673602001,,
59370,43531038,,
59374,47311001,,
59375,47311001,,
59376,47311001,,
59377,47311001,,
59378,147411001,3.0,"11054,1"
59379,147411001,3.0,"11054,1"
59382,41121001,,
59383,41121001,,
59386,44411021,,
59387,44411028,,
59388,44751069,,
59406,615331001,3.0,"3286,62"
59410,679731001,1.0,"356,78"
59411,45841002,,
59412,42711001,,
59413,42711001,,
59415,360681001,2.0,"50,11"
59417,42721001,,
59418,42721001,,
59419,42721001,,
59421,46111035,,
59422,46111035,,
59426,149831003,,
59427,149831006,,
59428,149831002,,
59429,149811015,,
59430,149811014,,
59431,149811018,,
59432,147631001,1.0,"560,68"
59433,147631001,1.0,"560,68"
59434,147631001,1.0,"560,68"
59441,42631013,,
59450,530641001,1.0,"40,86"
59457,146121001,1.0,"371,99"
59458,146111001,1.0,"209,68"
59460,146531011,,
59504,360181001,,
59549,690311001,3.0,"3682,72"
59557,440921003,2.0,"167,69"
59574,470311001,3.0,"14541,75"
59575,470311001,3.0,"14541,75"
59576,470311001,3.0,"14541,75"
59577,470311001,3.0,"14541,75"
59578,470311001,3.0,"14541,75"
59579,470311001,3.0,"14541,75"
59580,470311001,3.0,"14541,75"
59581,470311001,3.0,"14541,75"
59582,470311001,3.0,"14541,75"
59583,470311001,3.0,"14541,75"
59584,470311001,3.0,"14541,75"
59585,470311001,3.0,"14541,75"
59587,nan,,
59591,10431029,,
59593,46831001,,
59600,42721001,,
59606,41811001,,
59607,41811001,,
59608,41811001,,
59616,951101010,,
59617,598511004,3.0,"172,88"
